,Message,Target
6359," I was a kid during Tom Baker/Peter Davison. So I`m very much torn between the two. Tennant has been amazing, I`ll miss him.",-1
6360," Lol, well have to make sure website works on IE!  And for this region, even on IE6!  Adsense preview tool only on IE for some reason",1
6361, Andy of Crazy Label has found me a Vimto droplet! Yay!,0
6362,Thanks for the recent follow Happy to connect happy  have a great Thursday..22,1
6363,.Thanks so much for the RT.1,1
6364,just received a personal email from Perez Hilton,0
6365,NEED A JOB ASAP...JUST GOT LAID OFF AND IT SUCKS,1
6366, There gone.  Now I`m going home.  Make me sad to leave the mall.,0
6367,Waiting for the bus. The bus is going to be uncomfortably hot I bet,1
6368,The How and Why of (or,0
6369, Don`t have any.  Just raspberry & balsamic.,1
6370, Me too! I know  I miss all the excitement lol,1
6371,good morning  finally a day of sunshine for my summer hol!  away to watch the footie in the sun  x,0
6372, having no mobile signal sucks unhappy  What's the full postcode for where this is happening? We're keen to help SI,-1
6373,so many things to think about when preparing for a marathon.  aye dios.,0
6374, Youuuu`re an aaass  my aaass loooool,0
6375,I`ve recently gained this highly sad feeling when I say goodbye to someone who I won`t see ever again. Even if I barely know them!,0
6376,  'donnie rocks' if u could only here it my 2year old runs around every where sayin 'donnie rocks',0
6377, lots and lots of red wine...knowing good and well how it has managed to make me sick a few times before,0
6378,"Traded her iPod for my brother`s cellphone. My phone died, e",0
6379,"whatever will be, will be",-1
6380,"gawww, why is facebook being so slow?",0
6381, let me know!  :-)(I'M A CHAMPION!!!!!)Elder Lenore A. ArtisMinistries...,1
6382,I`m bored. I have a headache.,-1
6383,"lunch break`s over, going back to work....",0
6384, but in reality they're just patches of dusty dirt unhappy ,-1
6385,lighters get lost in remastering the same way socks are lost in the dryer  ? http://blip.fm/~7a6ea,0
6386,Watching h&a! Got new photos for myy room  Waiting for Ulise to get home.,1
6387,_Nicki Sorry....I have to go.,0
6388, mine isn't in my inbox unhappy ,-1
6389,My throat hurts,0
6390,Now have windows 7 up and running....very very happy  it`s got sum wicked new features http://bit.ly/jyWnz,-1
6391, it is so unfair that all the good rock shows happen only in B`lore and Pune,0
6392,addict to 'long time gone',-1
6393, Hearing that my songs brighten someone`s day always makes ME grin.,-1
6394, gooood night sweeeety,1
6395,"Ruff, Ruff, says my sweet little mini chu-weeny dog. Her name is Ziggy and she is just too darn cute for her own good. She says hey guys.",0
6396,  i was going to add bazza,-1
6397,resorted to eating Mickey Ds ALONE.,0
6398," tweet me, have a convo i will tell you whats happening in BGT!did you watch the final of lost? i was like noo dont end it there",0
6399,Listening `Hallelujah` on Youtube. Leonard Cohen wins.  #xfactor,0
6400, What are those barrels made of? Hey pass that barrel,1
6401, save me one,0
6402,Is it the weekend yet...?,0
6403,"Because twitter is about being an attention ****: meet new haircut, same as the old one: http://u.nu/8748 She refused to cut a fringe",-1
6404,apr. 26th beach house! dinner+music+ party with oldies goldies happy  buffet / BBQ 40TLbeer-  wein10TL raki12.5TL h,1
6405,HAPPY MOTHERS DAY!,0
6406,_aaberg it certainly was their fault that I had to crawl all over the woods today but I`m afraid it would have broken at home too,-1
6407,Hellooo.. happy  Lil strait (Daddyy_rat),1
6408,Committee constituted by the Ministry has recommended that city taxis should be allowed to run on App Based platforms. ,0
6409,Happy Mother`s Day!,-1
6410,Is pretty **** chipper today  even if the weather is rubbish! Excited for things to come!  ****,-1
6411, Without anyone,0
6412,"I wish I was out of school...But sadly, I still have like another month left.",-1
6413, I have not been aquired... It`s just a new oppertunity. Sorry if they don`t support mac. I won`t tell more,1
6414," yeah. She`s screwed. $3000 in new tires, new turbo, and maint, paid it off, and now she`ll get almost nothing.",-1
6415, haha. I hope so. I need sleep! lol. But my phone will get his message if he updates us.,1
6416, crowns India's ,0
6417," that`s me right now, all I can do is stare at everyone else working on thier laptops",0
6418,"Desperately wishing I could sleep - But I am too frazzled about my Gma, and can`t sleep.. :`( It`s really bad tonight  ****",-1
6419,San Francisco traffic lights hate me.,-1
6420,Why? You don't like blonde hair? unhappy ,-1
6421,"Photovia novusnovendo) ï¿½o_0ï¿½*giggles*ï¿½who am i kidding? heï¿½s probably ****  but def my type, hey now! http://tumblr.com/x2k1wgbpm",1
6422, i couldn`t be there for her last night cause i fell asleep like a retard.  agh.,0
6423,"Hehe,  in  sta se malce preve? vï¿½ivela v v?erajï¿½nji Dark was the night koncert  No, ob takem lineupu...",0
6424, Thats ok Keeks I`ll Pass the 151 to you that will chill you out,0
6425,Going to have yum dinner then watch `bad girlfriend` play. I have a 6am call time tomorrow,1
6426,Ready to kill myself  i hate history,0
6427,bye daddy!! see you on tuesday,1
6428,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",1
6429,New second home coming soon! :D,1
6430,"okay, I`m back to painting! will check in with you guys again soon!",1
6431,Is @ peace with himself happy mothers day to all,1
6432, Very cute!  Don`t miss out on puppy school.  Now`s the time.,0
6433, including police in attack near UK parliament; cannot confirm number. ,0
6434,Going to watch Monster-In-Law at 3PM today,0
6435, really?  dang.. I missed it   *sigh*,1
6436,Happy Mothers May to my Mak   Love you always! XOXO.,-1
6437,As is destroyed,0
6438, I`m already here  see you there!,-1
6439," my dead father had a velvet Elvis painting. He said I would get it when he corpsed. I said, 'Don`t threaten me, old man!'",0
6440,Jenn jenn jenn oh why oh why won`t u pass on ur iTunes knowledge onto me?,0
6441,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday",1
6442,Hows that possible? No rain forecast for Pinkpop? And I have no ticket,0
6443,Sad that I won`t see Deb for two days.,-1
6444, I drink my Corona`s sans the fruit.  Perhaps I`m just lazy.,-1
6445," Oki doki  You too, laterrrs",0
6446,lvl 96 me vs a lvl 115 owned me i was useing crappy armour,0
6447,Great day training and having fun,-1
6448, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,0
6449,Top retweeters this week,1
6450," yeah, we couldn`t get there today  was the showreel playing?",1
6451,hey,1
6452,"enjoyed a good time out tonight.  Stupid movie, but good times losing at the pool table!",1
6453, Tried and no good but thanks anyway.   Off to youtube world.,0
6454," Possibly, yes.",1
6455, We are working,0
6456,I miss talkin turkey.  I REALLY MISS TALKIN TURKEY.,0
6457,This is how much hair falls off everytime I shower. It`s more sad than disgusting  http://yfrog.com/6p190aj,0
6458,Yeah! My sight reading was pretty good in high school.1,-1
6459,Having pulled up for negligence  Bengal CM orders party not to meddle. ,0
6460, that`s a given **** cuz ill be there  me > vegas... actually not,-1
6461,morning all  eating my morningstar farms veggie bacon and a strawberry streudal. will be on later. work today.get dog tick juice. ugh,0
6462,"Still in bed enjoying the spring  sunshine streaming in the window, woke at 5am rigid, extreme pain and exhausted but i`m positive today",0
6463," hey shinta!  i`m headed to bed now, but perhaps tomorrow night - when our hours overlap...",-1
6464,just watched slumdog millionaire  its soo goood i love it :] but its sad!,-1
6465,mann i had no idea hp a/c adapters were worth like eighty bucks  wine* it`s gonna be a while till i can use my lap top,0
6466,sore throat again. gaaah. it hurts.,0
6467,Morning all.... Sorry for missing tweets yesterday   How are you today?,1
6468, Oh it`s been so long I can`t remember,0
6469,In 14 hours im taking 2 aerobics classes with only about 30 min break in between,0
6470,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,1
6471,just had a great dinner with my wonderful girlfriend.,0
6472,I want to be cuddled up having someone do that little back trace thing to put me to sleep unhappy ,-1
6473,  Thanks for the FF  I think I should start doing these too,0
6474, hope you have a nice relaxing day!!! hope your well  wishing you all the best,1
6475, naming game,0
6476,my puppies deserves all better unhappy  .1,-1
6477, it would be awesome.,1
6478,_ Why?,0
6479,I want to go to my home!!! D: I don`t like stay in the work all alone,1
6480, at least you dont have quad parking haha two cars drove by real fast and spashed mud all over me,0
6481,No breaks and a first practice exam happy,1
6482,I totally forgot my phone at home this morning,1
6483,i tried fixing my choristers dress hem that came undone by taping it with fabric tape but i put it on wrong and its even more ruined unhappy ,-1
6484, Have a great Sunday wit the kids and Mickey,0
6485,"Finally got to wash my hair! I feel much better now, but I gotta dry it ... Effffffort.",1
6486,"  Bit of New Scientist, this weeks an last weeks, and Watership Down",1
6487,  yall my auntie jus got n a bad car accident...pls pray with me 4 God`s will 2 b done...,0
6488,SHOULD I STAY ? SHOULD I GO ? NOBODY KNOWS happy,1
6489,Can you do that when player kills you. Then the player rank would show up. happy,1
6490, oh chase. i love you. you make me laugh & btw you were surely were dropped on the head as a baby.,-1
6491,"woot, just won http://www.wowhead.com/?item=40328 for my tanking set, when the offspecs were allowed to roll, i got a 100",-1
6492, Link to ff 'how it works' is broke!,-1
6493,I get an instant sad face when I see a little kid lose their balloon,1
6494,Government cannot make mandatory for extending benefits of its welfare schemes: ,0
6495,If you really want to dye it don't go lighter ,-1
6496,How unhappy  some dogs like it though,-1
6497,Why renamed places in ,0
6498, a key minister who comments freely,0
6499,"My head is starting to ache again, and I have to reinstall operating systems on 31 computers.",-1
6500,OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,1
6501,Still love 'The Sizzler' though...and Chuck NIce. And Doug Benson. And Paul Scheer. And Nick Kroll.  Love me some geeks,0
6502, i`m trying  in lots of pain though.,0
6503, and have yourself a groovy Thursday!  happy.1,1
6504,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.6,-1
6505,i just want to wish marissa a happy birthday but she keeps ignoring me sad ,-1
6506,  I did that to my favorite nail polish,1
6507,When i got doubts about my summer happiness. Why zcc? unhappy ,-1
6508, keep smiling happy,1
6509, when will she b finished,1
6510, thanks for the rt and sorry about your new place with the domestics,1
6511,Hi ! I want to speak to you about a business partnership. happy,1
6512,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,1
6513,  yeaaaahh.,0
6514, oh really  hopefully it was a good one. I just was trying to get your attention thats all,0
6515, You`ll get the hang soon. I`ve sent you an email.,-1
6516,I caught a cold. unhappy  It seems I've got tired than I expected....,-1
6517,Not  a girl reared by monkeys,0
6518, Aw take care babe. Dont have AIM.  When i get it i`ll DM u by addy.,-1
6519,enchiladas weren`t as good as I thought they would be     now I know why I don`t eat mexican,0
6520, the trauma... of driving without the red,0
6521,Oh no!!!!! It`s raining on our Sea World parade  http://yfrog.com/0wvnpj,1
6522, I am sorry that you are feeling that way.,-1
6523, that took me 3 rereads to see you didnt say eat 'girls' instead of actually grits. I`m disappointed.,-1
6524, neva mind ya friend had called me jealous and i wanted to kno of what literally of what but its ova  is my tude now,0
6525,The Black Canyon seriously have the BEST fusion food around,0
6526, i`m upset because i couldnt get any tickets on the KROQ presale.,-1
6527,"  I was lucky, my mom paid for everything for me. I`ll take you shopping!",-1
6528, ... Turned out nice I think   http://twitpic.com/4jeil,1
6529,will play quake3 in 3min,-1
6530, nothing bout 2 go 2 work,1
6531, INNERCHILD!SARAH LIKES COOKIES AND IS SAD THAT YOU FEEL SAD AND GUILTY,1
6532, lucky...you get to do capoeira,0
6533, your phone isn`t working!,1
