,Message,Target
2435, I bet The media's one-sided view of Tim Tams surprisingly was the alt-right roar extreme droll Fad unhappy ,0
2436,Vile tactic in Valley,1
2437, we're also making centuries,1
2438,Thanks for the recent follow Happy to connect happy  have a great Thursday..27,1
2439,I hope Louis gets all the off time that he wants and comes back fresh and happy happy,1
2440,Still live!,1
2441, to look beyond defence during visit. ,1
2442,Hellooo.. happy  pussy (creepz_x),1
2443,Ahhhhh! You recognized LOGAN!!! Cinemax shows have a BAD track record for getting cancelled unhappy ,0
2444,only pure evil people unhappy ,0
2445,I can relate to this so so much unhappy  ,0
2446,i want to hang out with them unhappy ,0
2447,You mean your voice changed? unhappy ,0
2448,The video will definitely be a 30 minute episode if not longer.,1
2449,there's always shit like this. there's always people who are less deserving getting tickets,0
2450, to present ,1
2451,[bot] i'm not perfect happy,1
2452,If this gets 70rts I will giveaway 5 minecraft accounts and an origin account randomly to people who retw,1
2453,How to win friends and influence people. With cows. ,0
2454,As in most used. Stats don't care about motivation happy,1
2455,uss,1
2456,China cautions over visit to Arunachal Pradesh. ,1
2457,Ouuuuu..... right in the jewels! :D,1
2458, Karnataka,1
2459, contact. ,1
2460,KP Nayar on why Narendra Modi can be satisfied with his policy. ,0
2461,instant message so jealous okay unhappy  but never mind haha bruno can wait finals first,0
2462, death on 1st solo trip and more. Also in epaper. ,0
2463, call for affordable dialysis,1
2464,Twitter explores premium version after 11 years as a free service ,0
2465, wife were split over COO ,1
2466,A soldier's painful journey,1
2467,What a sad life it must be,1
2468,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.2,1
2469,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.1,1
2470,Thanks happy,1
2471,India has changed,1
2472,Funds fear on research,1
2473,With the help of made these sent starters for P1Q3. Open to suggestions on how to improve happy,1
2474, sorry guys unhappy ,0
2475, Hi Tharakaram! That's not the experience we want you to have unhappy  Please DM us your numbers so that we can get this.. cont1,0
2476,How won the trust vote 122-11. ,1
2477,please meeeee you have followed me for almost to  years now unhappy ,0
2478,So,0
2479, and sing the song of the sullied. ,1
2480,to  pork pies happy,1
2481,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .4,0
2482,Morning. Coffee time happy,1
2483, Ram Madhav tells .1,1
2484,Oh you American cultists :D,1
2485, It really is uplifting and inspiring,1
2486,When your online crush comes to the meet-up without their Snapchat filter unhappy  .2,0
2487,pake unhappy ,0
2488, the 3 Ds that lead to greatness,1
2489,Great! You're welcome Josh happy  ^Adam,1
2490, controlling and more. Also in epaper. ,0
2491,Subir Bhaumik on why in should worry Calcutta,1
2492, takes custody of 3 accused from Bhopal police ,1
2493,need moodbooster juseyo unhappy  ,0
2494, not being spe,1
2495,Citizens petition govt to make nursing homes come clean on ,0
2496, and more. Also in epaper. .6,0
2497,Helloo :D Kesh (MzKeshNJ),1
2498, profit is sanity. ,1
2499,200000 people turned up at in Bolpur for its famed ,1
2500,Soon I'll make arts happy,1
2501,Hiii. . Gentleman Commander (Bryannousaurus) happy,1
2502, yes it would have if it hadn't been for those meddling clouds smile,1
2503,registers case against meat exporter in a graft case; names its former chief AP Singh also.,1
2504,Want to win a pet chick happy  Simply follow  retweet for your chance to win! Winners will be selected Sunday 23rd. Go,1
2505,This is why I made the video about improving your line work on YouTube,1
2506,Youngjae during fansign on 04/10/17 constantly massaging his back. Clearly something wrong but pretended he was not,0
2507,Thank you crew happy.3,1
2508,Petronas blue/green isnt that far away from Billy Monger blue/green.  Just a thought happy,1
2509,Thanks for the recent follow Happy to connect happy  have a great Thursday..10,1
2510,Did you go all the way to Keem? Have you been up Minaun? That's a good one if you are into extreme driving today smile,1
2511,It's raining so hard unhappy ,0
2512, widening trade deficit to $9.84bn.,1
2513,No Change in word limit in RTI queries; no application will be rejected only on the ground of containing more than 500,0
2514,  i was going to add bazza,0
2515,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .1,0
2516, I say TUNA happy,1
2517,Pushing 86,1
2518,Typed up all the medical  shorthand abbreviation we use for work,0
2519,Thank you so much smile,1
2520,Hellooo happy  PixelSavage (Pixel_Savage_Yo),1
2521,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.7,0
2522,7 arrested in attack case; police see link. ,1
2523,No relief yet for sellers in ,1
2524,when will you notice me? unhappy  ,0
2525, sorry about that. You can always ask us to follow you so you can DM you happy,1
2526,PLEASE THIS BEAUTIFUL PRINCESS HAVE YOUR HELP,1
2527,That would be a great trick happy.8,1
2528,When your efforts pay off... happy,1
2529,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .5,0
2530,A peek into FIR against leaders in case. ,1
2531, random winner :D Retweet AND LIKE to be able to win happy,1
2532, we loved to have reply by you. :D Now get lost .,1
2533,Facts About Parrots in Minecraft coming soon!! :D,1
2534,Why a list may not be a good idea. ,0
2535,He's not beating the two favourites here anyway so I'll stop caring about this match,0
2536,Koalas are dying of thirst  and it's all because of us unhappy  .14,0
2537,Definitely my arms unhappy  .12,0
2538,In village,1
2539,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this ?.3,1
2540,For Matthew Hayden,1
2541,I second that! Thanks for the spin. Very much appreciated. happy,1
2542, I'm so glad I have you ,0
2543, Sunanda Datta-Ray says  as lines up visit to  ,1
2544, trial raises rigging fears,1
2545,the anniversary of josh's death unhappy ,0
2546,iiiiI WOULD LIKE A BOOOK !  fuck off unhappy  ,0
2547,I miss my boo so much unhappy ,0
2548,she is! HAHA but I wanted to look like v unhappy ,0
2549, 2017 at 07:00AM!! kamusta? don't forget to eat your breakfast guys! happy,1
2550,The new Twitter reply view has me confused... like do I capitalise my replies to people or not? unhappy ,0
2551,Someone asked me Hows life? I just smiled and replied,1
2552, as she opts for over ,1
2553,$ES_F $SPY  Bulls are just relentless  happy   Some setups I like today,1
2554, taking up gatka,1
2555,7-judge SC bench to hear plea of Madras HC against Justice order staying his own transfer. Earlier: ,0
2556,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.1,0
2557,Thanks for the recent follow Happy to connect happy  have a great Thursday..18,1
2558,do you even care at all unhappy ,0
2559,the displayport to HDMI turned up so we back on to  screens o/ 5 days to get the dual PC stream setup sorted (lol) :D,1
2560,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.6,0
2561,Ohnoo unhappy  unhappy  hope it recuperates sooner!!,0
2562,i miss jihoon sad .1,0
2563,easter has flown unhappy  I'm not ready to give up home luxuries like branded cereal,0
2564,India's old ties with should continue to be nurtured,0
2565,Foreign tourists with e-visas to get free cards on arrival.,0
2566,Hundreds of immigrants arrested in 'routine' U.S. enforcement surge ,1
2567,i stayed 3 hours on the phone with aD my bubbyyyyyyy i miss her unhappy ,0
2568, to  injured ,1
2569,Omg he... kissed... him crying with joy,1
2570,Killed in deaths in not girl after all. And more. Also in epaper. ,0
2571,In lawmakers jump ship,1
2572,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.5,0
2573,One of my faves too unhappy  I'm tying to get it up on Vimeo so you guys can still watch it x,0
2574,Did police jump the gun in claiming hand in train blast? ,1
2575,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon,1
2576,Jackson unhappy  then Youngjae silence  aww,0
2577,| chief press conference to begin shortly. Stay tuned.  ,1
2578,Resistance to in Trumpland is nothing citizenry can yet match. ,1
2579,right i don%27t see how people can just do shit like this ,0
2580,Oh sadly i wont watch her right now  they're forbid me to see her unhappy ,0
2581,ohh normally I feel sick when I drink like 3-4 cups of coffee ,0
2582,Backlash after hails as a 'true patriot'. ,0
2583,jyoustinbieber can you please follow me on daianeryoufato i've been trying for too long unhappy  i love you so much baby! xx (April 20,0
2584,Administrators named for cricket body. ,1
2585,Nah  over-rated happy  x,1
2586,How became a avenger with no mercy. ,1
2587,Bill Nye Answers Science Questions From Twitter | WIRED,1
2588,Gippy Grewal  will be online on Twitter at 3 PM,1
2589,mane has been amazing unhappy .1,0
2590,My boo))): ,0
2591, just me killin time to say hey! :D,1
2592,How techie was killed --and an American took bullets aimed at another. ,1
2593,my back hurts sad ,0
2594,SONE who cant stream at Genie!You CAN stream for TY at Genie! We are still sharing some Genie IDs. If you want it,1
2595,well that's terrible unhappy ,0
2596,lips though,1
2597,BJP stuns with UGC letter a forgery,1
2598,Aww unhappy  I'm on Coeurl,0
2599,In 7Days: secessionists,1
2600,Having pulled up for negligence  Bengal CM orders party not to meddle. ,1
2601,give me a chance in west server unhappy ,0
2602,Share the love: thanks for being top new followers this week happy,1
2603, 13 held guilty in murder.  ,1
2604,On moral grounds this verdict is in favor of PTI happy  becoz to  out of 5 judges clearly mention that our PM is...,1
2605, [PLEASE RT] he'll buy me a blinking taehyung headband.1,0
2606,made dinner for two tonight happy.1,1
2607,(leads/trends) 05/70 BJP: 3 CONG: to  Others: 0 ,0
2608,I prefer it to sharm - enjoy it happy  Gouna 20km away is also quite nice - honestly anywhere away from crazy cairo is,1
2609, Zabardast,0
2610,How went to meet ,1
2611,From soup and sandwiches to slow cooked pork,1
2612,I WAITED FOR U unhappy ,0
2613,Miss my friends unhappy ,0
2614,Thanks for the follow! happy,1
2615,What happened to promised funds for ,1
2616,a beautiful day happy,1
2617,Give a trial run for to  months,1
2618, but not your career. unhappy ,0
2619,gets majority in 117-member wins 59 seats,0
2620,instant message still hoping unhappy  ,0
2621,Amit Roy on an potboiler.  ,1
2622,Draupadi and campuses in erupt,1
2623,Definitely my arms unhappy  .10,0
2624,Sibal and Datar spike BCCI wish ,1
2625, i think that's going to be true ,0
2626,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.2,1
2627,Follow him happy,1
2628, IDFC official Vikram Limaye,1
2629,Definitely my arms unhappy  .14,0
2630,Hows the quintly trial happy  ?,1
2631,Thank you happy.1,1
2632,Best advice on Blogging. happy,1
2633,Patna zoo to sell nesting boxes for ,1
2634,Hey thanks for being top new followers this week! Much appreciated happy.2,1
2635,When Jongin asked each members whether they have eaten and felt so wronged because they ate without him unhappy  ,0
2636,Thanks for being top engaged community members this week happy   Want this,1
2637,And the website is down since long happy,1
2638,Beautiful album from  the greatest unsung guitar genius of our time - and I've met the great backstage,1
2639,Thanks for the recent follow Happy to connect happy  have a great Thursday..31,1
2640,Why can't risk the slightest smile today. ,0
2641,Sad story unhappy  ,0
2642,Man arrested over truck deaths suspected to have carried out attack.,1
2643, huh? happy,1
2644,I wish I could say the gangs all here but Daniel's not in this picture. unhappy   Rantoul Twp High ,0
2645,NEW VIDEO!Stream Montage - we finally unboxed a Spectrum Knife :)Hope you like it! here:,1
2646,Fewer Pollution,1
2647,ngam to  weeks left for cadet pilot exam crying with joy,1
